Source,Target,Weight
腰脊痛,牙痛,1.0
腰脊痛,头重,1.0
腰脊痛,恶风,3.0
腰脊痛,头痛,1.0
腰脊痛,咳嗽,1.0
腰脊痛,尿血,1.0
皮肤糜烂,胎毒,2.0
皮肤糜烂,杨梅疮,2.0
无名肿毒,气喘,1.0
无名肿毒,胎漏,1.0
无名肿毒,臁疮,16.0
无名肿毒,骨痛,1.0
无名肿毒,痄腮,1.0
无名肿毒,天疱疮,1.0
无名肿毒,便血,3.0
无名肿毒,盗汗,2.0
无名肿毒,鼻衄,3.0
无名肿毒,神昏,2.0
无名肿毒,鼻塞,1.0
无名肿毒,耳内流脓,1.0
无名肿毒,丹毒,6.0
无名肿毒,漏下,1.0
无名肿毒,胎毒,1.0
无名肿毒,小儿丹毒,1.0
无名肿毒,目昏,2.0
无名肿毒,瘫痪,1.0
无名肿毒,发狂,1.0
无名肿毒,浮肿,1.0
无名肿毒,胁痛,1.0
无名肿毒,急惊,2.0
无名肿毒,瘰疬,28.0
无名肿毒,赤白带,5.0
无名肿毒,脱肛,1.0
无名肿毒,壮热,3.0
无名肿毒,咳血,1.0
无名肿毒,恶心,1.0
无名肿毒,头胀,1.0
无名肿毒,漏睛,2.0
无名肿毒,少气,1.0
无名肿毒,吐血,5.0
无名肿毒,麻疹,1.0
无名肿毒,呕吐,5.0
无名肿毒,烦躁,1.0
无名肿毒,耳聋,2.0
无名肿毒,四肢疼痛,2.0
无名肿毒,无汗,1.0
无名肿毒,腰痛,1.0
无名肿毒,疳积,1.0
无名肿毒,背痛,1.0
无名肿毒,杨梅疮,2.0
无名肿毒,牙痛,5.0
无名肿毒,遗尿,1.0
无名肿毒,不孕,1.0
无名肿毒,湿疮,1.0
无名肿毒,崩漏,1.0
无名肿毒,头重,1.0
无名肿毒,头痛,9.0
无名肿毒,白带,5.0
无名肿毒,头昏,1.0
无名肿毒,腹痛,6.0
无名肿毒,咳痰,1.0
无名肿毒,咳嗽,8.0
无名肿毒,慢惊,4.0
无名肿毒,头晕,1.0
无名肿毒,手足厥冷,1.0
无名肿毒,自汗,1.0
无名肿毒,半身不遂,7.0
无名肿毒,牙龈肿痛,1.0
无汗,气喘,4.0
无汗,角弓反张,3.0
无汗,舌肿,1.0
无汗,痄腮,1.0
无汗,小便不利,13.0
无汗,畏寒,1.0
无汗,盗汗,1.0
无汗,神昏,6.0
无汗,身痛,17.0
无汗,舌苔黄,2.0
无汗,嗳气,1.0
无汗,寒战,2.0
无汗,鼻塞,19.0
无汗,身重,5.0
无汗,腹满,6.0
无汗,舌苔白,5.0
无汗,目昏,1.0
无汗,嗜睡,1.0
无汗,发黄,7.0
无汗,发狂,4.0
无汗,浮肿,1.0
无汗,胁痛,1.0
无汗,心下痞,1.0
无汗,急惊,1.0
无汗,转筋,1.0
无汗,小儿发热,1.0
无汗,心悸,1.0
无汗,咽干,2.0
无汗,心烦,5.0
无汗,消瘦,1.0
无汗,肠鸣,1.0
无汗,头摇,2.0
无汗,头汗,4.0
无汗,壮热,26.0
无汗,但热不寒,2.0
无汗,痫,3.0
无汗,项强,15.0
无汗,舌干,1.0
无汗,黄汗,3.0
无汗,恶心,2.0
无汗,恶寒,84.0
无汗,谵语,3.0
无汗,腰重,2.0
无汗,麻疹,4.0
无汗,呕吐,10.0
无汗,烦躁,13.0
无汗,舌苔黄腻,2.0
无汗,背冷,1.0
无汗,耳聋,1.0
无汗,四肢疼痛,1.0
无汗,腰脊痛,1.0
无汗,无名肿毒,1.0
无汗,腰痛,2.0
无汗,舌红绛,1.0
无汗,鼻干,5.0
无汗,背痛,1.0
无汗,牙痛,1.0
无汗,口渴,17.0
无汗,遗尿,1.0
无汗,口噤,7.0
无汗,鼻翼煽动,1.0
无汗,头重,1.0
无汗,恶风,28.0
无汗,头痛,75.0
无汗,潮热,2.0
无汗,恶寒发热,6.0
无汗,口苦,1.0
无汗,腹痛,9.0
无汗,咳嗽,29.0
无汗,慢惊,2.0
无汗,咽肿,1.0
无汗,头晕,2.0
无汗,手足厥冷,2.0
无汗,自汗,11.0
无汗,胸闷,3.0
无汗,寒热往来,1.0
无汗,舌苔白腻,1.0
无汗,胸痛,2.0
腰痛,气喘,1.0
腰痛,滑胎,1.0
腰痛,胎漏,1.0
腰痛,健忘,4.0
腰痛,骨痛,9.0
腰痛,角弓反张,1.0
腰痛,干呕,2.0
腰痛,小便不利,11.0
腰痛,善太息,2.0
腰痛,臂痛,2.0
腰痛,天疱疮,1.0
腰痛,便血,2.0
腰痛,畏寒,5.0
腰痛,盗汗,16.0
腰痛,血精,1.0
腰痛,鼻衄,2.0
腰痛,须发早白,1.0
腰痛,神昏,5.0
腰痛,身痛,2.0
腰痛,嗳气,1.0
腰痛,舌紫,1.0
腰痛,鼻塞,2.0
腰痛,身重,2.0
腰痛,腹满,6.0
腰痛,耳内流脓,1.0
腰痛,舌光,1.0
腰痛,大便秘结,1.0
腰痛,脱发,1.0
腰痛,漏下,1.0
腰痛,痴呆,1.0
腰痛,目昏,9.0
腰痛,吞酸,2.0
腰痛,瘫痪,1.0
腰痛,浮肿,8.0
腰痛,胁痛,5.0
腰痛,心下痞,1.0
腰痛,转筋,2.0
腰痛,小儿发热,1.0
腰痛,心悸,2.0
腰痛,咽干,3.0
腰痛,瘰疬,2.0
腰痛,尿痛,3.0
腰痛,足热,1.0
腰痛,赤白带,11.0
腰痛,心烦,9.0
腰痛,消瘦,2.0
腰痛,肠鸣,6.0
腰痛,产后发痉,1.0
腰痛,五心烦热,2.0
腰痛,关节疼痛,1.0
腰痛,壮热,5.0
腰痛,短气,8.0
腰痛,咳血,1.0
腰痛,痫,1.0
腰痛,项强,4.0
腰痛,舌干,2.0
腰痛,恶心,7.0
腰痛,阴痒,1.0
腰痛,恶寒,6.0
腰痛,少气,6.0
腰痛,崩中,1.0
腰痛,头热,1.0
腰痛,小便不通,2.0
腰痛,阴痛,1.0
腰痛,吐血,5.0
腰痛,少腹痛,2.0
腰痛,四肢麻木,1.0
腰痛,腰冷,4.0
腰痛,谵语,1.0
腰痛,腰重,3.0
腰痛,呕吐,8.0
腰痛,烦躁,3.0
腰痛,耳聋,16.0
腰痛,无名肿毒,1.0
腰痛,无汗,2.0
腰痛,疳积,2.0
腰痛,反胃,1.0
腰痛,背痛,2.0
腰痛,杨梅疮,1.0
腰痛,里急后重,2.0
腰痛,牙痛,3.0
腰痛,口渴,10.0
腰痛,舌强,1.0
腰痛,积滞,1.0
腰痛,多梦,1.0
腰痛,疲乏,1.0
腰痛,舌青,1.0
腰痛,四肢拘急,3.0
腰痛,不孕,3.0
腰痛,足跟痛,1.0
腰痛,口噤,2.0
腰痛,皮肤瘙痒,1.0
腰痛,舌卷,1.0
腰痛,湿疮,3.0
腰痛,善怒,1.0
腰痛,四肢强直,1.0
腰痛,崩漏,4.0
腰痛,头重,9.0
腰痛,恶风,2.0
腰痛,头痛,19.0
腰痛,食欲不振,4.0
腰痛,潮热,3.0
腰痛,白带,18.0
腰痛,头昏,3.0
腰痛,腹冷,4.0
腰痛,低热,1.0
腰痛,腰膝无力,2.0
腰痛,恶寒发热,1.0
腰痛,口苦,1.0
腰痛,腹痛,28.0
腰痛,小便频数,3.0
腰痛,咳嗽,15.0
腰痛,善悲,1.0
腰痛,头晕,10.0
腰痛,难产,4.0
腰痛,自汗,8.0
腰痛,半身不遂,12.0
腰痛,耳痒,1.0
腰痛,寒热往来,3.0
腰痛,胎动不安,10.0
腰痛,产后腰痛,19.0
舌红绛,壮热,1.0
舌红绛,谵语,1.0
舌红绛,烦躁,2.0
舌红绛,无汗,1.0
舌红绛,口渴,1.0
小儿呕吐,气喘,2.0
小儿呕吐,腹满,2.0
小儿呕吐,心烦,3.0
小儿呕吐,呕吐,40.0
小儿呕吐,疳积,2.0
小儿呕吐,腹痛,1.0
小儿呕吐,咳嗽,1.0
小儿呕吐,慢惊,1.0
鼻干,干呕,2.0
鼻干,盗汗,1.0
鼻干,鼻衄,2.0
鼻干,神昏,1.0
鼻干,嗳气,2.0
鼻干,鼻塞,1.0
鼻干,大便下血,2.0
鼻干,目昏,1.0
鼻干,小儿发热,1.0
鼻干,咽干,2.0
鼻干,远视,1.0
鼻干,心烦,2.0
鼻干,肠鸣,1.0
鼻干,头摇,1.0
鼻干,五心烦热,1.0
鼻干,壮热,9.0
鼻干,舌干,1.0
鼻干,恶心,2.0
鼻干,恶寒,3.0
鼻干,少气,1.0
鼻干,头热,2.0
鼻干,吐血,1.0
鼻干,谵语,1.0
鼻干,麻疹,2.0
鼻干,呕吐,4.0
鼻干,烦躁,8.0
鼻干,口臭,1.0
鼻干,耳聋,1.0
鼻干,无汗,5.0
鼻干,疳积,1.0
鼻干,牙痛,2.0
鼻干,口渴,5.0
鼻干,积滞,1.0
鼻干,口噤,2.0
鼻干,皮肤瘙痒,1.0
鼻干,头重,1.0
鼻干,头痛,13.0
鼻干,食欲不振,1.0
鼻干,潮热,3.0
鼻干,腹痛,1.0
鼻干,咳痰,1.0
鼻干,咳嗽,6.0
鼻干,小便黄赤,6.0
鼻干,咽肿,1.0
鼻干,头晕,2.0
鼻干,自汗,1.0
鼻干,善惊,1.0
鼻干,胸痛,1.0
偏头痛,骨痛,1.0
偏头痛,干呕,2.0
偏头痛,吞酸,2.0
偏头痛,四肢抽搐,1.0
偏头痛,呕吐,2.0
偏头痛,烦躁,2.0
偏头痛,头痛,35.0
脐疮,丹毒,2.0
脐疮,小儿脐突,1.0
脐疮,痫,1.0
脐疮,头痛,1.0
脐疮,脐湿,1.0
脐疮,慢惊,1.0
脐疮,脐漏,2.0
独语,神昏,3.0
独语,腹满,1.0
独语,心烦,2.0
独语,短气,1.0
独语,痫,1.0
独语,舌干,1.0
独语,恶寒,3.0
独语,崩中,2.0
独语,吐血,2.0
独语,多梦,2.0
独语,潮热,3.0
独语,善恐,1.0
独语,腹痛,1.0
独语,善悲,2.0
独语,咽喉痛,3.0
闭经,肥胖,2.0
闭经,月经过少,1.0
闭经,胃痛,1.0
闭经,乳房胀痛,1.0
闭经,赤白带,3.0
闭经,心烦,1.0
闭经,恶露不下,1.0
闭经,麻疹,2.0
闭经,呕吐,2.0
闭经,烦躁,2.0
闭经,不孕,1.0
闭经,头痛,4.0
闭经,白带,3.0
闭经,腹痛,2.0
闭经,头晕,1.0
闭经,半身不遂,1.0
疳积,气喘,4.0
疳积,天疱疮,1.0
疳积,便血,2.0
疳积,盗汗,5.0
疳积,鼻衄,1.0
疳积,神昏,2.0
疳积,腹满,4.0
疳积,妊娠呕吐,1.0
疳积,耳内流脓,1.0
疳积,目昏,1.0
疳积,噎膈,1.0
疳积,肛门瘙痒,1.0
疳积,瘫痪,1.0
疳积,浮肿,4.0
疳积,胁痛,1.0
疳积,急惊,3.0
疳积,毛发脱落,1.0
疳积,瘰疬,3.0
疳积,赤白带,1.0
疳积,消瘦,6.0
疳积,肠鸣,4.0
疳积,脱肛,2.0
疳积,壮热,5.0
疳积,咳血,1.0
疳积,舌干,1.0
疳积,恶心,1.0
疳积,小便不通,1.0
疳积,吐血,1.0
疳积,呕吐,9.0
疳积,烦躁,1.0
疳积,耳聋,1.0
疳积,无名肿毒,1.0
疳积,腰痛,2.0
疳积,小儿呕吐,2.0
疳积,鼻干,1.0
疳积,杨梅疮,1.0
疳积,里急后重,2.0
疳积,腹泻,1.0
疳积,小便清长,1.0
疳积,口渴,1.0
疳积,积滞,10.0
疳积,头重,1.0
疳积,头痛,2.0
疳积,食欲不振,2.0
疳积,潮热,6.0
疳积,白带,1.0
疳积,大便溏,2.0
疳积,口苦,1.0
疳积,腹痛,12.0
疳积,咳嗽,5.0
疳积,慢惊,4.0
疳积,自汗,1.0
疳积,半身不遂,1.0
疳积,胸闷,1.0
疳积,寒热往来,1.0
胎萎不长,呕吐,1.0
胎萎不长,白带,1.0
胎萎不长,胎动不安,1.0
足痛,面色青,1.0
足痛,身重,1.0
足痛,目昏,1.0
足痛,消瘦,1.0
足痛,阴痒,2.0
足痛,耳聋,2.0
足痛,背痛,1.0
足痛,膝肿痛,1.0
足痛,咳嗽,2.0
过期不产,漏下,1.0
过期不产,赤白带,1.0
过期不产,恶心,1.0
过期不产,积滞,1.0
过期不产,头痛,1.0
过期不产,白带,1.0
过期不产,咳嗽,1.0
反胃,气喘,1.0
反胃,胎漏,2.0
反胃,健忘,1.0
反胃,痄腮,1.0
反胃,干呕,1.0
反胃,小便不利,1.0
反胃,盗汗,3.0
反胃,嗳气,2.0
反胃,鼻塞,2.0
反胃,身重,1.0
反胃,腹满,1.0
反胃,大便秘结,1.0
反胃,舌苔白,1.0
反胃,漏下,2.0
反胃,目昏,1.0
反胃,噎膈,30.0
反胃,吞酸,12.0
反胃,发黄,1.0
反胃,浮肿,3.0
反胃,心下痞,1.0
反胃,胃痛,4.0
反胃,赤白带,5.0
反胃,消瘦,3.0
反胃,肠鸣,4.0
反胃,壮热,2.0
反胃,短气,1.0
反胃,痫,2.0
反胃,舌干,2.0
反胃,恶心,10.0
反胃,恶寒,1.0
反胃,少气,3.0
反胃,嘈杂,1.0
反胃,小便不通,1.0
反胃,呕吐,33.0
反胃,口淡,1.0
反胃,烦躁,1.0
反胃,腰痛,1.0
反胃,上吐下泻,2.0
反胃,腹泻,1.0
反胃,口渴,1.0
反胃,积滞,2.0
反胃,崩漏,1.0
反胃,头痛,4.0
反胃,食欲不振,2.0
反胃,潮热,1.0
反胃,白带,5.0
反胃,腹冷,1.0
反胃,恶寒发热,1.0
反胃,口苦,8.0
反胃,腹痛,12.0
反胃,咳嗽,6.0
反胃,慢惊,2.0
反胃,手足厥冷,2.0
反胃,自汗,1.0
背痛,气喘,1.0
背痛,健忘,1.0
背痛,骨痛,2.0
背痛,干呕,2.0
背痛,小便不利,2.0
背痛,盗汗,1.0
背痛,鼻塞,2.0
背痛,身重,2.0
背痛,腹满,6.0
背痛,漏下,1.0
背痛,目昏,1.0
背痛,浮肿,2.0
背痛,胁痛,2.0
背痛,足颤,1.0
背痛,咽干,2.0
背痛,瘰疬,3.0
背痛,赤白带,1.0
背痛,心烦,2.0
背痛,消瘦,1.0
背痛,肠鸣,1.0
背痛,壮热,1.0
背痛,短气,11.0
背痛,项强,7.0
背痛,恶心,1.0
背痛,阴痒,1.0
背痛,恶寒,1.0
背痛,少气,4.0
背痛,崩中,4.0
背痛,吐血,3.0
背痛,四肢麻木,3.0
背痛,烦躁,1.0
背痛,耳聋,1.0
背痛,无名肿毒,1.0
背痛,无汗,1.0
背痛,腰痛,2.0
背痛,足痛,1.0
背痛,腹泻,1.0
背痛,恶风,1.0
背痛,头痛,4.0
背痛,食欲不振,1.0
背痛,胞衣不下,1.0
背痛,白带,1.0
背痛,头昏,2.0
背痛,腹冷,1.0
背痛,腰膝无力,2.0
背痛,面色白,2.0
背痛,口苦,1.0
背痛,腹痛,6.0
背痛,小便频数,1.0
背痛,咳嗽,11.0
背痛,手足厥冷,3.0
背痛,自汗,4.0
背痛,善惊,1.0
背痛,胸闷,1.0
背痛,胎动不安,2.0
杨梅疮,臁疮,3.0
杨梅疮,骨痛,2.0
杨梅疮,天疱疮,2.0
杨梅疮,盗汗,1.0
杨梅疮,鼻衄,1.0
杨梅疮,鼻塞,1.0
杨梅疮,耳内流脓,1.0
杨梅疮,胎毒,2.0
杨梅疮,目昏,1.0
杨梅疮,瘫痪,3.0
杨梅疮,发狂,1.0
杨梅疮,浮肿,1.0
杨梅疮,胁痛,1.0
杨梅疮,瘰疬,2.0
杨梅疮,赤白带,1.0
杨梅疮,壮热,1.0
杨梅疮,恶心,2.0
杨梅疮,头胀,1.0
杨梅疮,吐血,2.0
杨梅疮,呕吐,1.0
杨梅疮,口臭,1.0
杨梅疮,耳聋,1.0
杨梅疮,皮肤糜烂,2.0
杨梅疮,无名肿毒,2.0
杨梅疮,腰痛,1.0
杨梅疮,疳积,1.0
杨梅疮,牙痛,1.0
杨梅疮,头痛,2.0
杨梅疮,白带,1.0
杨梅疮,腹痛,1.0
杨梅疮,慢惊,1.0
杨梅疮,半身不遂,1.0
里急后重,干呕,2.0
里急后重,呃逆,2.0
里急后重,小便不利,5.0
里急后重,便血,4.0
里急后重,神昏,1.0
里急后重,身痛,1.0
里急后重,舌苔黄,1.0
里急后重,嗳气,1.0
里急后重,大便秘结,4.0
里急后重,漏下,1.0
里急后重,目昏,1.0
里急后重,吞酸,1.0
里急后重,浮肿,2.0
里急后重,咽干,2.0
里急后重,胃痛,1.0
里急后重,心烦,2.0
里急后重,肠鸣,19.0
里急后重,脱肛,4.0
里急后重,壮热,2.0
里急后重,舌干,1.0
里急后重,恶心,7.0
里急后重,恶寒,2.0
里急后重,吐血,1.0
里急后重,少腹痛,2.0
里急后重,谵语,2.0
里急后重,麻疹,2.0
里急后重,呕吐,6.0
里急后重,烦躁,2.0
里急后重,耳聋,1.0
里急后重,腰痛,2.0
里急后重,疳积,2.0
里急后重,腹泻,3.0
里急后重,口渴,6.0
里急后重,积滞,10.0
里急后重,大便脓血,1.0
里急后重,疲乏,1.0
里急后重,潮热,1.0
里急后重,腹冷,1.0
里急后重,恶寒发热,1.0
里急后重,口苦,1.0
里急后重,腹痛,66.0
里急后重,咽喉痛,1.0
里急后重,小便黄赤,1.0
里急后重,手足厥冷,1.0
里急后重,自汗,1.0
里急后重,寒热往来,1.0
上吐下泻,干呕,2.0
上吐下泻,面色青,1.0
上吐下泻,便血,1.0
上吐下泻,畏寒,1.0
上吐下泻,神昏,3.0
上吐下泻,身重,1.0
上吐下泻,舌苔白,2.0
上吐下泻,噎膈,2.0
上吐下泻,急惊,2.0
上吐下泻,转筋,10.0
上吐下泻,壮热,1.0
上吐下泻,口腻,1.0
上吐下泻,恶心,4.0
上吐下泻,恶寒,1.0
上吐下泻,吐血,1.0
上吐下泻,呕吐,2.0
上吐下泻,反胃,2.0
上吐下泻,口噤,3.0
上吐下泻,头痛,6.0
上吐下泻,头昏,2.0
上吐下泻,恶寒发热,1.0
上吐下泻,腹痛,15.0
上吐下泻,慢惊,1.0
上吐下泻,头晕,1.0
上吐下泻,手足厥冷,5.0
上吐下泻,自汗,1.0
上吐下泻,胸闷,1.0
小儿腹泻,消瘦,2.0
小儿腹泻,呕吐,2.0
小儿腹泻,腹泻,7.0
小儿腹泻,口渴,2.0
小儿腹泻,大便溏,1.0
面痛,胁痛,1.0
面痛,咽干,1.0
面痛,心烦,1.0
面痛,恶寒,1.0
面痛,舌淡白,1.0
面痛,恶风,2.0
面痛,口苦,1.0
牙痛,臁疮,2.0
牙痛,骨痛,1.0
牙痛,舌肿,2.0
牙痛,小便不利,2.0
牙痛,盗汗,1.0
牙痛,鼻衄,1.0
牙痛,神昏,1.0
牙痛,身痛,1.0
牙痛,鼻塞,3.0
牙痛,腹满,3.0
牙痛,大便秘结,4.0
牙痛,胎毒,1.0
牙痛,目昏,2.0
牙痛,鼻肿,1.0
牙痛,吞酸,1.0
牙痛,发狂,1.0
牙痛,浮肿,7.0
牙痛,舌疮,1.0
牙痛,急惊,2.0
牙痛,舌痛,1.0
牙痛,咽干,6.0
牙痛,胃痛,2.0
牙痛,牙龈溃烂,2.0
牙痛,瘰疬,2.0
牙痛,尿痛,1.0
牙痛,赤白带,5.0
牙痛,心烦,3.0
牙痛,肠鸣,1.0
牙痛,五心烦热,1.0
牙痛,壮热,2.0
牙痛,短气,1.0
牙痛,痫,2.0
牙痛,项强,1.0
牙痛,舌干,2.0
牙痛,恶心,1.0
牙痛,头胀,1.0
牙痛,恶寒,2.0
牙痛,肩痛,1.0
牙痛,呕吐,3.0
牙痛,烦躁,3.0
牙痛,口臭,2.0
牙痛,耳聋,1.0
牙痛,腰脊痛,1.0
牙痛,无名肿毒,5.0
牙痛,无汗,1.0
牙痛,腰痛,3.0
牙痛,鼻干,2.0
牙痛,杨梅疮,1.0
牙痛,口渴,4.0
牙痛,积滞,3.0
牙痛,粉刺,1.0
牙痛,恶风,2.0
牙痛,头痛,15.0
牙痛,潮热,1.0
牙痛,胞衣不下,1.0
牙痛,白带,5.0
牙痛,口苦,1.0
牙痛,不寐,1.0
牙痛,口唇焦裂,1.0
牙痛,腹痛,5.0
牙痛,咳嗽,4.0
牙痛,慢惊,1.0
牙痛,咽喉痛,1.0
牙痛,咽肿,3.0
牙痛,头晕,8.0
牙痛,难产,1.0
牙痛,半身不遂,3.0
牙痛,牙龈肿痛,2.0
膝肿痛,目昏,2.0
膝肿痛,壮热,1.0
膝肿痛,足痛,1.0
膝肿痛,腰膝无力,2.0
腹泻,气喘,1.0
腹泻,健忘,1.0
腹泻,呃逆,1.0
腹泻,小便不利,1.0
腹泻,便血,1.0
腹泻,嗳气,2.0
腹泻,身重,1.0
腹泻,大便秘结,3.0
腹泻,吞酸,1.0
腹泻,浮肿,1.0
腹泻,胃痛,1.0
腹泻,赤白带,1.0
腹泻,消瘦,4.0
腹泻,肠鸣,4.0
腹泻,脱肛,1.0
腹泻,舌干,3.0
腹泻,恶心,1.0
腹泻,腰冷,1.0
腹泻,腰重,1.0
腹泻,呕吐,15.0
腹泻,口臭,3.0
腹泻,疳积,1.0
腹泻,反胃,1.0
腹泻,背痛,1.0
腹泻,里急后重,3.0
腹泻,小儿腹泻,7.0
腹泻,口渴,2.0
腹泻,积滞,4.0
腹泻,疲乏,1.0
腹泻,遗尿,1.0
腹泻,小便失禁,1.0
腹泻,头痛,1.0
腹泻,食欲不振,10.0
腹泻,白带,1.0
腹泻,大便溏,2.0
腹泻,腹冷,2.0
腹泻,腹痛,26.0
腹泻,咳嗽,5.0
腹泻,咽喉痛,1.0
腹泻,胸闷,2.0
小便清长,面色青,1.0
小便清长,畏寒,1.0
小便清长,腹满,1.0
小便清长,大便秘结,1.0
小便清长,浮肿,2.0
小便清长,夜间多尿,1.0
小便清长,恶寒,1.0
小便清长,疳积,1.0
小便清长,不孕,1.0
小便清长,腹冷,2.0
小便清长,尿后余沥,1.0
小便清长,腹痛,1.0
妇人阴冷,瘫痪,1.0
口渴,身热肢寒,1.0
口渴,气喘,8.0
口渴,痄腮,1.0
口渴,舌裂,3.0
口渴,干呕,2.0
口渴,呃逆,5.0
口渴,小便不利,18.0
口渴,牙龈出血,2.0
口渴,便血,1.0
口渴,盗汗,15.0
口渴,鼻衄,3.0
口渴,神昏,16.0
口渴,身痛,7.0
口渴,舌苔黄,8.0
口渴,嗳气,4.0
口渴,寒战,1.0
口渴,鼻塞,10.0
口渴,唇肿,4.0
口渴,身重,3.0
口渴,腹满,3.0
口渴,舌光,1.0
口渴,丹毒,1.0
口渴,大便下血,2.0
口渴,大便秘结,9.0
口渴,舌苔白,1.0
口渴,胎毒,1.0
口渴,红鼻,1.0
口渴,目昏,2.0
口渴,噎膈,1.0
口渴,吞酸,1.0
口渴,发黄,4.0
口渴,发狂,10.0
口渴,浮肿,8.0
口渴,胁痛,1.0
口渴,急惊,1.0
口渴,转筋,5.0
口渴,小儿发热,2.0
口渴,心悸,4.0
口渴,咽干,46.0
口渴,喉痒,1.0
口渴,胃痛,2.0
口渴,牙龈溃烂,1.0
口渴,瘰疬,1.0
口渴,赤白带,1.0
口渴,心烦,56.0
口渴,消瘦,13.0
口渴,肠鸣,1.0
口渴,五心烦热,8.0
口渴,头汗,2.0
口渴,关节疼痛,1.0
口渴,壮热,18.0
口渴,但热不寒,1.0
口渴,咳血,2.0
口渴,痫,8.0
口渴,项强,4.0
口渴,舌干,17.0
口渴,月经过多,1.0
口渴,黄汗,1.0
口渴,恶心,11.0
口渴,恶寒,29.0
口渴,少气,2.0
口渴,嘈杂,3.0
口渴,小便不通,3.0
口渴,吐血,6.0
口渴,谵语,23.0
口渴,麻疹,4.0
口渴,呕吐,24.0
口渴,口淡,1.0
口渴,烦躁,71.0
口渴,口臭,7.0
口渴,夏季热,1.0
口渴,舌苔黄腻,2.0
口渴,耳聋,5.0
口渴,无汗,17.0
口渴,腰痛,10.0
口渴,舌红绛,1.0
口渴,鼻干,5.0
口渴,疳积,1.0
口渴,反胃,1.0
口渴,里急后重,6.0
口渴,小儿腹泻,2.0
口渴,牙痛,4.0
口渴,腹泻,2.0
口渴,舌强,1.0
口渴,积滞,1.0
口渴,产后发热,1.0
口渴,多梦,1.0
口渴,疲乏,2.0
口渴,舌青,1.0
口渴,口噤,1.0
口渴,崩漏,2.0
口渴,头重,2.0
口渴,恶风,5.0
口渴,头痛,53.0
口渴,食欲不振,3.0
口渴,潮热,7.0
口渴,白带,1.0
口渴,头昏,3.0
口渴,恶寒发热,1.0
口渴,口苦,1.0
口渴,不寐,1.0
口渴,腹痛,24.0
口渴,咳痰,1.0
口渴,小便频数,1.0
口渴,咳嗽,70.0
口渴,小便黄赤,1.0
口渴,咽肿,3.0
口渴,头晕,9.0
口渴,手足厥冷,1.0
口渴,难产,1.0
口渴,自汗,21.0
口渴,牙龈肿痛,1.0
口渴,胸闷,6.0
口渴,寒热往来,8.0
舌强,气喘,1.0
舌强,健忘,2.0
舌强,角弓反张,3.0
舌强,盗汗,2.0
舌强,神昏,5.0
舌强,鼻塞,1.0
舌强,身重,2.0
舌强,腹满,1.0
舌强,耳内流脓,1.0
舌强,目昏,2.0
舌强,瘫痪,3.0
舌强,发狂,1.0
舌强,浮肿,5.0
舌强,舌疮,1.0
舌强,转筋,1.0
舌强,咽干,2.0
舌强,远视,1.0
舌强,痫,9.0
舌强,项强,2.0
舌强,四肢麻木,1.0
舌强,谵语,3.0
舌强,呕吐,2.0
舌强,耳聋,1.0
舌强,腰痛,1.0
舌强,口渴,1.0
舌强,四肢拘急,2.0
舌强,口噤,9.0
舌强,湿疮,1.0
舌强,善怒,1.0
舌强,崩漏,2.0
舌强,头痛,2.0
舌强,腹痛,1.0
舌强,小便频数,2.0
舌强,咳嗽,1.0
舌强,慢惊,1.0
舌强,咽喉痛,1.0
舌强,头晕,3.0
舌强,手颤,1.0
舌强,难产,2.0
舌强,自汗,2.0
舌强,半身不遂,11.0
舌强,尿血,1.0
舌强,胸闷,1.0
舌强,小儿重舌,3.0
五色带,崩中,1.0
积滞,气喘,2.0
积滞,干呕,1.0
积滞,呃逆,3.0
积滞,小便不利,2.0
积滞,便血,3.0
积滞,盗汗,2.0
积滞,嗳气,6.0
积滞,鼻塞,1.0
积滞,腹满,8.0
积滞,丹毒,2.0
积滞,大便秘结,5.0
积滞,舌苔白,2.0
积滞,漏下,1.0
积滞,目昏,1.0
积滞,噎膈,1.0
积滞,吞酸,6.0
积滞,发黄,1.0
积滞,浮肿,7.0
积滞,胁痛,1.0
积滞,心下痞,1.0
积滞,急惊,1.0
积滞,咽干,1.0
积滞,胃痛,1.0
积滞,瘰疬,1.0
积滞,小儿腹痛,1.0
积滞,赤白带,3.0
积滞,肠鸣,1.0
积滞,脱肛,4.0
积滞,壮热,2.0
积滞,短气,1.0
积滞,小儿木舌,1.0
积滞,痫,4.0
积滞,恶心,12.0
积滞,恶寒,1.0
积滞,嘈杂,3.0
积滞,小便不通,4.0
积滞,吐血,2.0
积滞,腰重,1.0
积滞,麻疹,1.0
积滞,呕吐,18.0
积滞,烦躁,1.0
积滞,口臭,2.0
积滞,耳聋,1.0
积滞,腰痛,1.0
积滞,鼻干,1.0
积滞,疳积,10.0
积滞,过期不产,1.0
积滞,反胃,2.0
积滞,里急后重,10.0
积滞,牙痛,3.0
积滞,腹泻,4.0
积滞,口渴,1.0
积滞,口噤,1.0
积滞,恶风,1.0
积滞,头痛,8.0
积滞,食欲不振,1.0
积滞,潮热,1.0
积滞,白带,3.0
积滞,大便溏,2.0
积滞,腹冷,1.0
积滞,口苦,1.0
积滞,多唾,1.0
积滞,腹痛,25.0
积滞,咳嗽,5.0
积滞,慢惊,2.0
积滞,头晕,1.0
积滞,手足厥冷,1.0
积滞,自汗,1.0
积滞,胸闷,3.0
