Source,Target,Weight
僵蚕,桑,39.0
僵蚕,苏合香,1.0
僵蚕,川芎,161.0
僵蚕,地榆,2.0
僵蚕,白术,57.0
僵蚕,小茴香,1.0
僵蚕,姜黄,12.0
僵蚕,天葵,2.0
僵蚕,骨碎补,8.0
僵蚕,高良姜,2.0
僵蚕,蒺藜,23.0
僵蚕,熊胆,5.0
僵蚕,桑寄生,8.0
僵蚕,牡蛎,5.0
僵蚕,知母,18.0
僵蚕,蜈蚣,64.0
僵蚕,鸡内金,6.0
僵蚕,雄黄,145.0
僵蚕,五加皮,6.0
僵蚕,生姜,33.0
僵蚕,紫苏叶,11.0
僵蚕,玉竹,1.0
僵蚕,延胡索,4.0
僵蚕,火麻仁,1.0
僵蚕,玄参,28.0
僵蚕,昆布,7.0
僵蚕,瓜蒌皮,1.0
僵蚕,竹沥,8.0
僵蚕,麦芽,12.0
僵蚕,防风,296.0
僵蚕,莪术,6.0
僵蚕,肉桂,24.0
僵蚕,白茅根,1.0
僵蚕,寒水石,11.0
僵蚕,枸杞子,1.0
僵蚕,蝉蜕,113.0
僵蚕,败酱,1.0
僵蚕,益智,3.0
僵蚕,白附子,284.0
僵蚕,菟丝子,3.0
僵蚕,三七,7.0
僵蚕,狗脊,4.0
僵蚕,白鲜皮,11.0
僵蚕,郁金,22.0
僵蚕,艾叶,1.0
僵蚕,紫苏子,2.0
僵蚕,白矾,31.0
僵蚕,千金子霜,1.0
僵蚕,水蛭,3.0
僵蚕,淡竹,3.0
僵蚕,蟾酥,20.0
僵蚕,蛇蜕,8.0
僵蚕,甘草,298.0
僵蚕,白芥子,9.0
僵蚕,蓖麻子,1.0
僵蚕,神曲,23.0
僵蚕,芙蓉叶,1.0
僵蚕,川楝子,2.0
僵蚕,重楼,6.0
僵蚕,杏仁,31.0
僵蚕,龟甲,1.0
僵蚕,桑枝,2.0
僵蚕,耳草,2.0
僵蚕,皂角刺,6.0
僵蚕,红参,1.0
僵蚕,零陵香,5.0
僵蚕,陈皮,79.0
僵蚕,旋覆花,4.0
僵蚕,制川乌,2.0
僵蚕,山豆根,8.0
僵蚕,黄连,90.0
僵蚕,乳香,73.0
僵蚕,青皮,21.0
僵蚕,山柰,1.0
僵蚕,黄柏,19.0
僵蚕,细辛,84.0
僵蚕,藁本,28.0
僵蚕,制草乌,2.0
僵蚕,干姜,29.0
僵蚕,茵陈,2.0
僵蚕,豆蔻,15.0
僵蚕,荜澄茄,1.0
僵蚕,土茯苓,2.0
僵蚕,赤芍,52.0
僵蚕,珍珠,35.0
僵蚕,牛胆,31.0
僵蚕,天南星,159.0
僵蚕,商陆,1.0
僵蚕,松香,3.0
僵蚕,母丁香,4.0
僵蚕,青黛,35.0
僵蚕,儿茶,3.0
僵蚕,黄药子,1.0
僵蚕,赤石脂,6.0
僵蚕,五灵脂,29.0
僵蚕,铅丹,5.0
僵蚕,肉豆蔻,6.0
僵蚕,槐角,2.0
僵蚕,益智仁,1.0
僵蚕,百部,4.0
僵蚕,山茱萸,2.0
僵蚕,百草霜,1.0
僵蚕,木蝴蝶,1.0
僵蚕,芦根,5.0
僵蚕,沙参,5.0
僵蚕,枳实,14.0
僵蚕,人工牛黄,1.0
僵蚕,当归,131.0
僵蚕,闹羊花,3.0
僵蚕,大黄,79.0
僵蚕,阿胶,8.0
僵蚕,芍药,34.0
僵蚕,南沙参,2.0
僵蚕,牛膝,34.0
僵蚕,车前子,5.0
僵蚕,木瓜,5.0
僵蚕,天麻,335.0
僵蚕,血竭,15.0
僵蚕,梅花,2.0
僵蚕,熟地黄,8.0
僵蚕,松节,1.0
僵蚕,桔梗,115.0
僵蚕,蜘蛛,1.0
僵蚕,虎杖,1.0
僵蚕,樟脑,2.0
僵蚕,没药,42.0
僵蚕,射干,11.0
僵蚕,槐花,1.0
僵蚕,全蝎,285.0
僵蚕,枫香脂,3.0
僵蚕,山楂,15.0
僵蚕,玄明粉,3.0
僵蚕,地肤子,5.0
僵蚕,鳖甲,7.0
僵蚕,龙齿,9.0
僵蚕,木贼,1.0
僵蚕,杜仲,6.0
僵蚕,石菖蒲,27.0
僵蚕,鹿角,2.0
僵蚕,海风藤,1.0
僵蚕,瓜蒂,1.0
僵蚕,大青叶,10.0
僵蚕,板蓝根,7.0
僵蚕,卷柏,2.0
僵蚕,忍冬藤,3.0
僵蚕,法半夏,10.0
僵蚕,荜茇,2.0
僵蚕,瓜蒌,5.0
僵蚕,苦杏仁,6.0
僵蚕,滑石,26.0
僵蚕,大枣,3.0
僵蚕,栀子,24.0
僵蚕,千金子,2.0
僵蚕,藿香,48.0
僵蚕,远志,33.0
僵蚕,蜂房,10.0
僵蚕,代赭石,14.0
僵蚕,紫草,10.0
僵蚕,猫爪草,1.0
僵蚕,白前,1.0
僵蚕,葫芦,1.0
僵蚕,夏枯草,10.0
僵蚕,槟榔,17.0
僵蚕,急性子,1.0
僵蚕,威灵仙,21.0
僵蚕,连翘,80.0
僵蚕,水牛角,6.0
僵蚕,乌梅,3.0
僵蚕,丁香,28.0
僵蚕,硫黄,9.0
僵蚕,九节菖蒲,1.0
僵蚕,凌霄花,2.0
僵蚕,白芍,36.0
僵蚕,天花粉,20.0
僵蚕,白芥,9.0
僵蚕,淡豆豉,5.0
僵蚕,白芷,121.0
僵蚕,牛蒡子,29.0
僵蚕,天仙子,1.0
僵蚕,青风藤,1.0
僵蚕,斑蝥,10.0
僵蚕,紫菀,2.0
僵蚕,三棱,3.0
僵蚕,牡丹皮,9.0
僵蚕,川乌,79.0
僵蚕,石斛,7.0
僵蚕,柏子仁,2.0
僵蚕,蚕砂,1.0
僵蚕,西红花,1.0
僵蚕,泽兰,9.0
僵蚕,芜荑,5.0
僵蚕,牵牛子,2.0
僵蚕,草乌,48.0
僵蚕,琥珀,87.0
僵蚕,金银花,31.0
僵蚕,胡椒,1.0
僵蚕,人参,133.0
僵蚕,金钱白花蛇,1.0
僵蚕,野菊花,1.0
僵蚕,浮萍,8.0
僵蚕,蛤蚧,1.0
僵蚕,莲子心,5.0
僵蚕,升麻,27.0
僵蚕,龙胆,10.0
僵蚕,乌头,41.0
僵蚕,赤小豆,4.0
僵蚕,桑螵蛸,14.0
僵蚕,补骨脂,1.0
僵蚕,续断,5.0
僵蚕,黄芪,7.0
僵蚕,黄芩,89.0
僵蚕,穿山甲,29.0
僵蚕,轻粉,15.0
僵蚕,乌梢蛇,7.0
僵蚕,夜交藤,1.0
僵蚕,鹿茸,2.0
僵蚕,阳起石,1.0
僵蚕,夜明砂,2.0
僵蚕,莱菔子,1.0
僵蚕,丹参,9.0
僵蚕,朱砂七,2.0
僵蚕,白扁豆,1.0
僵蚕,益母草,3.0
僵蚕,天竺黄,100.0
僵蚕,蓖麻,3.0
僵蚕,何首乌,18.0
僵蚕,浙贝母,10.0
僵蚕,金果榄,2.0
僵蚕,王不留行,1.0
僵蚕,酸枣仁,10.0
僵蚕,巴豆,20.0
僵蚕,阿魏,1.0
僵蚕,白及,4.0
僵蚕,猪苓,1.0
僵蚕,紫花地丁,1.0
僵蚕,苍耳子,1.0
僵蚕,茴香,6.0
僵蚕,降香,3.0
僵蚕,胆南星,53.0
僵蚕,蛇床子,5.0
僵蚕,金沸草,1.0
僵蚕,山药,17.0
僵蚕,皂荚,2.0
僵蚕,绿豆,3.0
僵蚕,香加皮,1.0
僵蚕,安息香,4.0
僵蚕,白豆蔻,4.0
僵蚕,百合,3.0
僵蚕,羚羊角,37.0
僵蚕,西河柳,1.0
僵蚕,白石英,1.0
僵蚕,莨菪,3.0
僵蚕,片姜黄,3.0
僵蚕,秦艽,17.0
僵蚕,芥子,11.0
僵蚕,胡芦巴,1.0
僵蚕,甘松,9.0
僵蚕,芦荟,12.0
僵蚕,地骨皮,13.0
僵蚕,藤黄,2.0
僵蚕,芫花,2.0
僵蚕,漏芦,2.0
僵蚕,肉苁蓉,1.0
僵蚕,苦参,15.0
僵蚕,茯苓,115.0
僵蚕,川贝母,24.0
僵蚕,附子,328.0
僵蚕,党参,3.0
僵蚕,化橘红,4.0
僵蚕,天冬,2.0
僵蚕,牛蒡,42.0
僵蚕,海桐皮,4.0
僵蚕,马勃,16.0
僵蚕,桑叶,12.0
僵蚕,蕤仁,1.0
僵蚕,莲子,5.0
僵蚕,大戟,3.0
僵蚕,藜,23.0
僵蚕,鸡血藤,3.0
僵蚕,防己,4.0
僵蚕,巴豆霜,6.0
僵蚕,刺猬皮,1.0
僵蚕,木通,24.0
僵蚕,虎骨,9.0
僵蚕,苍术,29.0
僵蚕,金礞石,1.0
僵蚕,蓼大青叶,2.0
僵蚕,甘遂,1.0
僵蚕,苏木,9.0
僵蚕,紫石英,2.0
僵蚕,雷丸,3.0
僵蚕,蜗牛,4.0
僵蚕,龙骨,10.0
僵蚕,鸽,3.0
僵蚕,沉香,28.0
僵蚕,禹余粮,1.0
僵蚕,炙甘草,5.0
僵蚕,鹿角胶,2.0
僵蚕,钩藤,84.0
僵蚕,猪牙皂,19.0
僵蚕,白蔹,11.0
僵蚕,佛手,1.0
僵蚕,鱼腥草,3.0
僵蚕,地龙,31.0
僵蚕,薄荷,143.0
僵蚕,桑白皮,1.0
僵蚕,鼠妇,1.0
僵蚕,五加,6.0
僵蚕,牵牛,13.0
僵蚕,麝香,280.0
僵蚕,紫草茸,1.0
僵蚕,紫河车,2.0
僵蚕,冰片,81.0
僵蚕,白薇,2.0
僵蚕,乌药,28.0
僵蚕,郁李,1.0
僵蚕,血余炭,1.0
僵蚕,大风子,3.0
僵蚕,决明子,1.0
僵蚕,蒲公英,4.0
僵蚕,厚朴,23.0
僵蚕,桃仁,14.0
僵蚕,侧柏叶,3.0
僵蚕,干漆,2.0
僵蚕,玳瑁,6.0
僵蚕,大腹皮,1.0
僵蚕,炮姜,1.0
僵蚕,土鳖虫,1.0
僵蚕,砂仁,12.0
僵蚕,朱砂,237.0
僵蚕,硼砂,18.0
僵蚕,半夏,152.0
僵蚕,檀香,10.0
僵蚕,苍耳,4.0
僵蚕,吴茱萸,5.0
僵蚕,人中白,3.0
僵蚕,蔓荆子,15.0
僵蚕,羌活,191.0
僵蚕,青礞石,12.0
僵蚕,葛根,18.0
僵蚕,生地黄,14.0
僵蚕,水红花子,4.0
僵蚕,草豆蔻,2.0
僵蚕,虻虫,2.0
僵蚕,人中黄,3.0
僵蚕,五倍子,3.0
僵蚕,橘红,32.0
僵蚕,地锦草,1.0
僵蚕,广藿香,3.0
僵蚕,杏,32.0
僵蚕,荷叶,28.0
僵蚕,犀角,63.0
僵蚕,磁石,3.0
僵蚕,藕节,1.0
僵蚕,柴胡,41.0
僵蚕,使君子,7.0
僵蚕,海藻,4.0
僵蚕,竹茹,5.0
僵蚕,麻黄,120.0
僵蚕,木香,69.0
僵蚕,蕲蛇,2.0
僵蚕,橘络,1.0
僵蚕,麦门冬,7.0
僵蚕,茶叶,2.0
僵蚕,泽泻,9.0
僵蚕,桂枝,17.0
僵蚕,郁李仁,1.0
僵蚕,关木通,1.0
僵蚕,枳壳,52.0
僵蚕,车前,6.0
僵蚕,两头尖,2.0
僵蚕,青蒿,1.0
僵蚕,独活,80.0
僵蚕,牛黄,192.0
僵蚕,西洋参,1.0
僵蚕,薏苡仁,6.0
僵蚕,胡黄连,10.0
僵蚕,茺蔚子,2.0
僵蚕,麦冬,28.0
僵蚕,香附,25.0
僵蚕,五味子,8.0
僵蚕,胆矾,8.0
僵蚕,石膏,56.0
僵蚕,大豆,1.0
僵蚕,木鳖子,5.0
僵蚕,牡丹,11.0
僵蚕,诃子,4.0
天仙藤,青木香,2.0
天仙藤,荆芥,3.0
天仙藤,前胡,5.0
天仙藤,冬葵,1.0
天仙藤,桃,1.0
天仙藤,川芎,6.0
天仙藤,白术,2.0
天仙藤,姜黄,1.0
天仙藤,知母,4.0
天仙藤,五加皮,1.0
天仙藤,冬瓜,1.0
天仙藤,肉桂,4.0
天仙藤,甘草,12.0
天仙藤,杏仁,1.0
天仙藤,丝瓜络,1.0
天仙藤,陈皮,6.0
天仙藤,青皮,2.0
天仙藤,细辛,2.0
天仙藤,干姜,1.0
天仙藤,赤芍,1.0
天仙藤,当归,7.0
天仙藤,丝瓜,1.0
天仙藤,芍药,2.0
天仙藤,牛膝,1.0
天仙藤,木瓜,1.0
天仙藤,冬瓜皮,1.0
天仙藤,桔梗,5.0
天仙藤,没药,1.0
天仙藤,鳖甲,7.0
天仙藤,杜仲,1.0
天仙藤,瓜蒌,1.0
天仙藤,刘寄奴,1.0
天仙藤,土木香,1.0
天仙藤,白芍,3.0
天仙藤,白芷,6.0
天仙藤,紫菀,1.0
天仙藤,川乌,1.0
天仙藤,马兜铃,2.0
天仙藤,蚕砂,1.0
天仙藤,泽兰,2.0
天仙藤,人参,4.0
天仙藤,黄芩,2.0
天仙藤,丹参,1.0
天仙藤,常山,1.0
天仙藤,薤白,1.0
天仙藤,秦艽,6.0
天仙藤,沙苑子,1.0
天仙藤,冬葵子,1.0
天仙藤,地骨皮,3.0
天仙藤,茯苓,3.0
天仙藤,附子,6.0
天仙藤,党参,1.0
天仙藤,鸡血藤,1.0
天仙藤,苍术,3.0
天仙藤,五加,1.0
天仙藤,乌药,6.0
天仙藤,桃仁,1.0
天仙藤,大腹皮,2.0
天仙藤,炮姜,1.0
天仙藤,半夏,2.0
天仙藤,檀香,1.0
天仙藤,羌活,2.0
天仙藤,杏,1.0
天仙藤,柴胡,6.0
天仙藤,麻黄,6.0
天仙藤,木香,3.0
天仙藤,泽泻,1.0
天仙藤,桂枝,1.0
天仙藤,枳壳,1.0
天仙藤,青蒿,4.0
天仙藤,香附,7.0
天仙藤,石膏,2.0
浮萍,荆芥,9.0
浮萍,竹叶,1.0
浮萍,菊花,1.0
浮萍,前胡,2.0
浮萍,桑,8.0
浮萍,川芎,6.0
浮萍,地榆,2.0
浮萍,白术,3.0
浮萍,蒺藜,1.0
浮萍,牡蛎,1.0
浮萍,雄黄,1.0
浮萍,生姜,10.0
浮萍,玄参,2.0
浮萍,防风,8.0
浮萍,枇杷,1.0
浮萍,白茅根,1.0
浮萍,蝉蜕,5.0
浮萍,白鲜皮,3.0
浮萍,甘草,22.0
浮萍,杏仁,5.0
浮萍,陈皮,1.0
浮萍,黄连,4.0
浮萍,乳香,1.0
浮萍,黄柏,2.0
浮萍,干姜,1.0
浮萍,土茯苓,1.0
浮萍,赤芍,3.0
浮萍,珍珠,1.0
浮萍,甜瓜子,2.0
浮萍,青黛,1.0
浮萍,赤石脂,1.0
浮萍,芦根,1.0
浮萍,当归,5.0
浮萍,芍药,3.0
浮萍,车前子,1.0
浮萍,天麻,2.0
浮萍,血竭,1.0
浮萍,梅花,1.0
浮萍,桔梗,4.0
浮萍,没药,1.0
浮萍,射干,2.0
浮萍,槐花,1.0
浮萍,地肤子,2.0
浮萍,大青叶,1.0
浮萍,甜瓜,2.0
浮萍,大枣,4.0
浮萍,紫草,2.0
浮萍,连翘,6.0
浮萍,水牛角,1.0
浮萍,硫黄,1.0
浮萍,白芍,2.0
浮萍,淡豆豉,4.0
浮萍,白芷,8.0
浮萍,牛蒡子,5.0
浮萍,紫菀,1.0
浮萍,川乌,2.0
浮萍,石斛,1.0
浮萍,黑芝麻,1.0
浮萍,琥珀,1.0
浮萍,金银花,3.0
浮萍,僵蚕,8.0
浮萍,升麻,1.0
浮萍,黄芩,4.0
浮萍,轻粉,1.0
浮萍,丹参,1.0
浮萍,益母草,1.0
浮萍,天竺黄,1.0
浮萍,枇杷叶,1.0
浮萍,白及,1.0
浮萍,紫花地丁,1.0
浮萍,蛇床子,1.0
浮萍,山药,1.0
浮萍,安息香,1.0
浮萍,羚羊角,1.0
浮萍,西河柳,1.0
浮萍,秦艽,1.0
浮萍,芥子,1.0
浮萍,甘松,6.0
浮萍,地骨皮,1.0
浮萍,苦参,6.0
浮萍,茯苓,1.0
浮萍,川贝母,1.0
浮萍,附子,2.0
浮萍,天冬,1.0
浮萍,牛蒡,7.0
浮萍,马勃,2.0
浮萍,桑叶,1.0
浮萍,藜,1.0
浮萍,苍术,5.0
浮萍,地龙,1.0
浮萍,薄荷,5.0
浮萍,桑白皮,5.0
浮萍,麝香,3.0
浮萍,冰片,1.0
浮萍,朱砂,3.0
浮萍,半夏,1.0
浮萍,羌活,3.0
浮萍,葛根,10.0
浮萍,杏,5.0
浮萍,荷叶,2.0
浮萍,磁石,1.0
浮萍,柴胡,1.0
浮萍,竹茹,2.0
浮萍,麻黄,10.0
浮萍,木香,1.0
浮萍,枳壳,1.0
浮萍,车前,1.0
浮萍,牛黄,2.0
浮萍,麦冬,1.0
浮萍,香附,1.0
浮萍,石膏,6.0
蛤蚧,菊花,1.0
蛤蚧,前胡,1.0
蛤蚧,红花,3.0
蛤蚧,桃,3.0
蛤蚧,桑,12.0
蛤蚧,川芎,1.0
蛤蚧,白术,6.0
蛤蚧,马蔺,1.0
蛤蚧,骨碎补,1.0
蛤蚧,核桃仁,1.0
蛤蚧,牡蛎,2.0
蛤蚧,知母,5.0
蛤蚧,雄黄,1.0
蛤蚧,玄参,2.0
蛤蚧,防风,3.0
蛤蚧,肉桂,5.0
蛤蚧,枇杷,3.0
蛤蚧,枸杞子,6.0
蛤蚧,蝉蜕,1.0
蛤蚧,益智,2.0
蛤蚧,菟丝子,6.0
蛤蚧,制何首乌,1.0
蛤蚧,韭子,1.0
蛤蚧,狗脊,3.0
蛤蚧,白矾,2.0
蛤蚧,水蛭,2.0
蛤蚧,甘草,18.0
蛤蚧,锁阳,4.0
蛤蚧,白芥子,1.0
蛤蚧,川楝子,1.0
蛤蚧,杏仁,25.0
蛤蚧,龟甲,2.0
蛤蚧,红参,1.0
蛤蚧,陈皮,3.0
蛤蚧,旋覆花,1.0
蛤蚧,黄连,4.0
蛤蚧,乳香,1.0
蛤蚧,黄柏,1.0
蛤蚧,细辛,2.0
蛤蚧,藁本,1.0
蛤蚧,韭菜,3.0
蛤蚧,干姜,2.0
蛤蚧,赤芍,2.0
蛤蚧,商陆,1.0
蛤蚧,母丁香,2.0
蛤蚧,韭菜子,3.0
蛤蚧,女贞,1.0
蛤蚧,槐角,2.0
蛤蚧,益智仁,1.0
蛤蚧,百部,2.0
蛤蚧,山茱萸,5.0
蛤蚧,当归,11.0
蛤蚧,大黄,1.0
蛤蚧,葶苈子,1.0
蛤蚧,阿胶,4.0
蛤蚧,钟乳石,2.0
蛤蚧,芍药,3.0
蛤蚧,牛膝,6.0
蛤蚧,巴戟天,2.0
蛤蚧,天麻,2.0
蛤蚧,血竭,1.0
蛤蚧,熟地黄,7.0
蛤蚧,天门冬,3.0
蛤蚧,桔梗,6.0
蛤蚧,金樱子,3.0
蛤蚧,没药,2.0
蛤蚧,全蝎,1.0
蛤蚧,鳖甲,5.0
蛤蚧,莲须,1.0
蛤蚧,杜仲,9.0
蛤蚧,鹿角,8.0
蛤蚧,苦杏仁,2.0
蛤蚧,大枣,1.0
蛤蚧,栀子,1.0
蛤蚧,远志,3.0
蛤蚧,蜂房,1.0
蛤蚧,刺五加,2.0
蛤蚧,白前,2.0
蛤蚧,葫芦,2.0
蛤蚧,槟榔,2.0
蛤蚧,丁香,4.0
蛤蚧,硫黄,1.0
蛤蚧,白芍,4.0
蛤蚧,女贞子,1.0
蛤蚧,白芥,1.0
蛤蚧,白芷,1.0
蛤蚧,款冬花,9.0
蛤蚧,八角茴香,1.0
蛤蚧,紫菀,11.0
蛤蚧,三棱,1.0
蛤蚧,牡丹皮,1.0
蛤蚧,柏子仁,2.0
蛤蚧,马兜铃,1.0
蛤蚧,人参,25.0
蛤蚧,僵蚕,1.0
蛤蚧,升麻,2.0
蛤蚧,桑螵蛸,1.0
蛤蚧,补骨脂,2.0
蛤蚧,续断,2.0
蛤蚧,黄芪,6.0
蛤蚧,黄芩,6.0
蛤蚧,鹿茸,8.0
蛤蚧,阳起石,3.0
蛤蚧,莱菔子,1.0
蛤蚧,丹参,1.0
蛤蚧,枇杷叶,3.0
蛤蚧,何首乌,1.0
蛤蚧,白及,3.0
蛤蚧,猪苓,2.0
蛤蚧,茴香,4.0
蛤蚧,蛇床子,1.0
蛤蚧,山药,9.0
蛤蚧,皂荚,5.0
蛤蚧,百合,5.0
蛤蚧,羚羊角,3.0
蛤蚧,白石英,2.0
蛤蚧,芥子,1.0
蛤蚧,胡芦巴,1.0
蛤蚧,豹骨,1.0
蛤蚧,沙苑子,1.0
蛤蚧,芦荟,1.0
蛤蚧,地骨皮,3.0
蛤蚧,芫花,2.0
蛤蚧,肉苁蓉,7.0
蛤蚧,苦参,1.0
蛤蚧,茯苓,21.0
蛤蚧,川贝母,4.0
蛤蚧,附子,4.0
蛤蚧,党参,8.0
蛤蚧,天冬,1.0
蛤蚧,煅石膏,1.0
蛤蚧,冬虫夏草,2.0
蛤蚧,防己,4.0
蛤蚧,龙骨,1.0
蛤蚧,沉香,2.0
蛤蚧,鹿角胶,7.0
蛤蚧,猪牙皂,2.0
蛤蚧,白蔹,1.0
蛤蚧,薄荷,1.0
蛤蚧,黄精,4.0
蛤蚧,桑白皮,3.0
蛤蚧,五加,2.0
蛤蚧,牵牛,2.0
蛤蚧,麝香,3.0
蛤蚧,郁李,2.0
蛤蚧,桃仁,3.0
蛤蚧,侧柏叶,2.0
蛤蚧,干漆,1.0
蛤蚧,砂仁,2.0
蛤蚧,朱砂,2.0
蛤蚧,半夏,8.0
蛤蚧,蔓荆子,1.0
蛤蚧,羌活,3.0
蛤蚧,葛根,1.0
蛤蚧,生地黄,1.0
蛤蚧,覆盆子,3.0
蛤蚧,五倍子,1.0
蛤蚧,仙茅,3.0
蛤蚧,橘红,1.0
蛤蚧,淫羊藿,7.0
蛤蚧,杏,25.0
蛤蚧,荷叶,1.0
蛤蚧,磁石,2.0
蛤蚧,柴胡,4.0
蛤蚧,麻黄,6.0
蛤蚧,木香,7.0
蛤蚧,龟甲胶,2.0
蛤蚧,麦门冬,5.0
蛤蚧,泽泻,5.0
蛤蚧,郁李仁,2.0
蛤蚧,枳壳,1.0
蛤蚧,独活,1.0
蛤蚧,牛黄,2.0
蛤蚧,胡黄连,1.0
蛤蚧,麦冬,3.0
蛤蚧,五味子,13.0
蛤蚧,石膏,2.0
蛤蚧,牡丹,1.0
蛤蚧,诃子,1.0
白花蛇舌草,徐长卿,1.0
白花蛇舌草,桃,1.0
白花蛇舌草,川芎,1.0
白花蛇舌草,地榆,1.0
白花蛇舌草,白术,2.0
白花蛇舌草,牡蛎,1.0
白花蛇舌草,知母,1.0
白花蛇舌草,玄参,1.0
白花蛇舌草,冬瓜,1.0
白花蛇舌草,莪术,1.0
白花蛇舌草,白茅根,1.0
白花蛇舌草,败酱,1.0
白花蛇舌草,三七,1.0
白花蛇舌草,郁金,1.0
白花蛇舌草,半枝莲,1.0
白花蛇舌草,甘草,4.0
白花蛇舌草,川楝子,1.0
白花蛇舌草,陈皮,1.0
白花蛇舌草,山豆根,1.0
白花蛇舌草,黄柏,4.0
白花蛇舌草,赤芍,4.0
白花蛇舌草,当归,2.0
白花蛇舌草,大黄,1.0
白花蛇舌草,车前子,3.0
白花蛇舌草,虎杖,1.0
白花蛇舌草,山楂,1.0
白花蛇舌草,板蓝根,1.0
白花蛇舌草,连翘,2.0
白花蛇舌草,茜草,1.0
白花蛇舌草,白芍,1.0
白花蛇舌草,天花粉,1.0
白花蛇舌草,石上柏,1.0
白花蛇舌草,牡丹皮,3.0
白花蛇舌草,金银花,5.0
白花蛇舌草,龙胆,1.0
白花蛇舌草,黄芪,1.0
白花蛇舌草,黄芩,1.0
白花蛇舌草,金钱草,1.0
白花蛇舌草,丹参,1.0
白花蛇舌草,猪苓,1.0
白花蛇舌草,地骨皮,1.0
白花蛇舌草,茯苓,3.0
白花蛇舌草,党参,2.0
白花蛇舌草,炙甘草,2.0
白花蛇舌草,蒲公英,2.0
白花蛇舌草,桃仁,1.0
白花蛇舌草,半夏,2.0
白花蛇舌草,柴胡,2.0
白花蛇舌草,木香,1.0
白花蛇舌草,泽泻,3.0
白花蛇舌草,枳壳,2.0
白花蛇舌草,车前,3.0
白花蛇舌草,麦冬,2.0
白花蛇舌草,香附,1.0
白花蛇舌草,牡丹,3.0
莲子心,荆芥,3.0
莲子心,竹叶,6.0
莲子心,淡竹叶,2.0
莲子心,海螵蛸,1.0
莲子心,菊花,1.0
莲子心,蒲黄,1.0
莲子心,冬葵,1.0
莲子心,川芎,1.0
莲子心,白术,1.0
莲子心,蒺藜,1.0
莲子心,熊胆,2.0
莲子心,雄黄,2.0
莲子心,玄参,8.0
莲子心,肉桂,1.0
莲子心,葫芦茶,1.0
莲子心,败酱,1.0
莲子心,益智,2.0
莲子心,白附子,3.0
莲子心,菟丝子,1.0
莲子心,郁金,5.0
莲子心,淡竹,2.0
莲子心,甘草,8.0
莲子心,杏仁,1.0
莲子心,红参,1.0
莲子心,陈皮,1.0
莲子心,黄连,6.0
莲子心,乳香,1.0
莲子心,黄柏,3.0
莲子心,豆蔻,1.0
莲子心,土茯苓,1.0
莲子心,赤芍,2.0
莲子心,珍珠母,2.0
莲子心,珍珠,5.0
莲子心,天南星,4.0
莲子心,儿茶,1.0
莲子心,黄药子,1.0
莲子心,肉豆蔻,1.0
莲子心,益智仁,2.0
莲子心,当归,2.0
莲子心,大黄,7.0
莲子心,车前子,2.0
莲子心,巴戟天,1.0
莲子心,天麻,5.0
莲子心,桔梗,5.0
莲子心,全蝎,2.0
莲子心,山楂,1.0
莲子心,石菖蒲,3.0
莲子心,滑石,3.0
莲子心,栀子,3.0
莲子心,远志,2.0
莲子心,葫芦,1.0
莲子心,夏枯草,1.0
莲子心,槟榔,1.0
莲子心,威灵仙,1.0
莲子心,连翘,6.0
莲子心,丁香,2.0
莲子心,白芍,1.0
莲子心,天花粉,1.0
莲子心,白芷,1.0
莲子心,牛蒡子,3.0
莲子心,八角茴香,1.0
莲子心,川乌,3.0
莲子心,柏子仁,2.0
莲子心,琥珀,1.0
莲子心,金银花,1.0
莲子心,人参,5.0
莲子心,僵蚕,5.0
莲子心,龙胆,1.0
莲子心,黄芩,9.0
莲子心,穿山甲,1.0
莲子心,莱菔子,1.0
莲子心,丹参,2.0
莲子心,天竺黄,4.0
莲子心,茴香,1.0
莲子心,芡实,3.0
莲子心,山药,3.0
莲子心,安息香,1.0
莲子心,羚羊角,1.0
莲子心,西河柳,1.0
莲子心,冬葵子,1.0
莲子心,紫贝齿,1.0
莲子心,茯苓,5.0
莲子心,川贝母,1.0
莲子心,附子,3.0
莲子心,天冬,2.0
莲子心,牛蒡,3.0
莲子心,莲子,34.0
莲子心,藜,1.0
莲子心,木通,1.0
莲子心,沉香,2.0
莲子心,钩藤,2.0
莲子心,石韦,1.0
莲子心,薄荷,8.0
莲子心,麝香,3.0
莲子心,冰片,5.0
莲子心,厚朴,1.0
莲子心,朱砂,8.0
莲子心,檀香,1.0
莲子心,葛根,4.0
莲子心,杏,1.0
莲子心,荷叶,2.0
莲子心,犀角,7.0
莲子心,柴胡,4.0
莲子心,使君子,1.0
莲子心,木香,5.0
莲子心,枳壳,1.0
莲子心,车前,2.0
莲子心,牛黄,6.0
莲子心,薏苡仁,1.0
莲子心,麦冬,14.0
莲子心,香附,2.0
莲子心,稻芽,1.0
莲子心,石膏,1.0
升麻,青木香,20.0
升麻,荆芥,126.0
升麻,竹叶,28.0
升麻,淡竹叶,11.0
升麻,芒硝,1.0
升麻,石决明,2.0
升麻,石榴,4.0
升麻,海螵蛸,1.0
升麻,菊花,27.0
升麻,葱白,8.0
升麻,前胡,116.0
升麻,红花,54.0
升麻,蒲黄,6.0
升麻,冬葵,2.0
升麻,桃,38.0
升麻,桑,81.0
升麻,苏合香,1.0
升麻,川芎,171.0
升麻,地榆,13.0
升麻,白术,159.0
升麻,马蔺,2.0
